Western,Southwest,Spurs,Keldon,Johnson,SF,69,1968,338,705,60,181,145,196,93,319,121,24,40,78,881
Western,Southwest,Spurs,Patty,Mills,P,68,1685,252,611,161,429,71,78,18,98,162,3,42,66,736
Western,Southwest,Spurs,Dejounte,Murray,PG,67,2139,441,974,63,199,106,134,58,415,363,7,101,117,1051
Western,Southwest,Spurs,Rudy,Gay,SF,63,1358,264,628,106,278,82,102,42,261,88,40,45,65,716
Western,Southwest,Spurs,Devin,Vassell,SG,62,106,123,303,52,150,43,51,24,150,56,18,43,22,341
Western,Southwest,Spurs,Demar,Derozan,SF,61,2056,455,92,19,74,387,40,40,219,422,15,56,119,1316
Western,Southwest,Spurs,Lonnie,Walker-IV,SG,60,1522,256,609,100,282,57,70,14,141,101,15,29,65,669
Western,Southwest,Spurs,Drew,Eubanks,PF,54,755,116,205,2,2,77,106,74,167,42,49,18,45,311
Western,Southwest,Spurs,Tre,Jones,PG,37,269,37,78,3,5,17,19,8,13,39,0,8,13,94
Western,Southwest,Pelicans,Eric,Bledsoe,SG,71,2112,307,730,121,355,134,195,29,215,268,24,55,114,869
Western,Southwest,Pelicans,Brandon,Ingram,SF,61,2092,513,1101,143,375,281,320,34,265,296,36,42,154,1450
Western,Southwest,Pelicans,Zion,Williamson,PF,61,2026,634,1037,10,34,369,529,167,274,226,39,57,167,1647
Western,Southwest,Pelicans,Jaxson,Hayes,C,60,964,175,280,6,14,93,120,92,165,35,38,25,39,449
Western,Southwest,Pelicans,Steven,Adams,C,58,1604,189,308,0,3,60,135,213,301,111,38,54,78,438
Western,Southwest,Pelicans,Lonzo,Ball,PG,55,1747,290,700,172,455,50,64,33,230,316,31,82,123,802
Western,Southwest,Pelicans,Kira,Lewis-Jr.,PG,54,904,130,337,40,120,43,51,12,59,124,10,38,34,343
Western,Southwest,Pelicans,Willy,Hernangomez,C,47,846,151,268,1,10,62,93,117,217,50,23,22,34,365
Western,Southwest,Pelicans,Josh,Hart,SG,47,1350,151,344,63,193,69,89,53,324,109,12,38,49,434
Western,Southwest,Pelicans,Nickeil,Alexander-Walker,SG,46,1007,192,458,76,219,48,66,13,131,102,22,47,69,508
Western,Pacific,Kings,Buddy,Hield,SG,71,2433,403,992,282,721,88,104,29,305,257,30,63,130,1176
Western,Pacific,Kings,Richaun,Holmes,C,61,1781,366,575,2,11,135,170,144,360,101,96,39,75,869
Western,Pacific,Kings,Harrison,Barnes,SF,58,2102,319,642,100,256,195,235,64,321,20,11,43,93,933
Western,Pacific,Kings,De'Aaron,Fox,PG,58,2036,529,1110,103,320,300,417,33,170,417,27,87,174,1461
Western,Pacific,Kings,Tyrese,Haliburton,PG,58,1746,292,619,121,296,48,56,39,134,309,28,77,92,753
Western,Pacific,Kings,Cory,Joseph,PG,63,1446,200,426,45,132,72,88,35,124,213,18,61,79,517
Western,Pacific,Kings,Marvin,Bagley-III,PF,43,1112,247,490,37,108,77,134,106,212,43,21,21,59,608
Western,Pacific,Kings,Hassan,Whiteside,C,36,546,126,224,0,1,41,79,61,154,20,46,9,40,293
Western,Pacific,Kings,Justin,James,G,36,31,52,111,14,38,21,36,9,21,22,3,8,15,139
Western,Pacific,Kings,Chimezie,Metu,PF,36,488,91,179,13,37,31,43,31,81,28,18,14,29,226
Western,Northwest,Timberwolves,Anthony,Edwards,SF,72,2314,505,1211,171,520,211,272,59,277,211,36,82,160,1392
Western,Northwest,Timberwolves,Naz,Reid,C,70,1347,304,581,61,174,115,166,82,240,72,76,34,69,784
Western,Northwest,Timberwolves,Ricky,Rubio,PG,68,1772,193,498,66,214,130,150,28,195,433,4,98,111,582
Western,Northwest,Timberwolves,Jarred,Vanderbilt,PF,64,1139,143,236,1,5,57,102,118,250,76,46,64,53,344
Western,Northwest,Timberwolves,Jaden,McDaniels,PF,63,1511,164,367,72,198,27,45,52,180,71,60,35,47,427
Western,Northwest,Timberwolves,Josh,Okogie,SF,59,1197,102,254,29,108,83,108,63,93,63,28,54,43,316
Western,Northwest,Timberwolves,Juancho,Hernangomez,F,52,900,130,299,55,168,60,97,45,160,35,7,19,27,375
Western,Northwest,Timberwolves,Jordan,McLaugnling,PG,51,938,100,242,33,92,23,30,21,87,193,6,51,51,256
Western,Northwest,Timberwolves,Karl-Anthony,Towns,C,50,169,425,875,122,315,267,311,133,396,225,57,39,160,1239
Western,Northwest,Timberwolves,Jake,Layman,SF,45,627,91,184,23,78,26,37,13,54,28,19,29,26,231
Western,Northwest,Thunder,Kenrich,Williams,SF,66,1426,219,411,52,117,36,63,84,189,152,17,55,76,526
Western,Northwest,Thunder,Theo,Maledon,PG,65,1778,226,614,105,313,101,135,25,186,227,11,56,141,658
Western,Northwest,Thunder,Isaiah,Roby,PF,61,1425,207,429,32,109,87,117,89,22,107,37,52,113,533
Western,Northwest,Thunder,Darius,Bazley,PF,55,1714,272,690,83,286,125,178,51,345,99,25,29,122,754
Western,Northwest,Thunder,Luguentz,Dort,SF,52,1543,247,639,113,329,122,164,38,151,88,19,45,79,729
Western,Northwest,Thunder,Aleksej,Pokusevski,C,45,1090,139,408,58,207,31,42,30,182,97,42,20,99,367
Western,Northwest,Thunder,Moses,Brown,C,43,920,146,268,0,0,78,126,154,229,10,47,31,43,370
Western,Northwest,Thunder,Mike,Muscala,C,35,645,119,267,68,184,33,36,19,113,28,11,8,54,339
Western,Northwest,Thunder,Shai,Gilgeous-Alexander,PG,35,1180,287,565,71,170,185,229,19,147,207,23,27,106,830
Western,Northwest,Thunder,Justin,Jackson,F,34,577,89,221,36,117,31,37,16,61,52,2,15,32,245
Western,Southwest,Rockets,Jae'Sean,Tate,SF,70,2043,316,625,60,195,102,147,132,242,178,36,85,9,794
Western,Southwest,Rockets,Sterling,Brown,SF,51,1229,150,335,91,215,25,31,38,186,72,12,38,41,416
Western,Southwest,Rockets,Kenyon,Martin-Jr.,F,45,1068,162,318,35,96,60,84,73,169,48,41,30,38,419
Western,Southwest,Rockets,Christian,Wood,C,41,1326,329,640,77,206,125,198,76,319,71,48,34,80,860
Western,Southwest,Rockets,John,Wall,PG,40,1288,293,726,79,249,158,211,17,112,275,31,42,141,823
Western,Southwest,Rockets,Danuel,House-Jr.,SF,36,932,110,272,54,156,41,63,18,114,69,16,20,36,315
Western,Southwest,Rockets,P.J.,Tucker,PF,73,2467,177,426,107,299,39,48,112,364,115,36,77,72,500
Western,Southwest,Rockets,Ben,McLemore,SG,53,905,135,365,97,280,39,53,15,85,39,9,23,42,406
Western,Southwest,Rockets,David,Nwaba,SF,30,679,106,218,17,63,7,68,40,78,31,21,30,17,276
Western,Southwest,Rockets,Eric,Gordon,SG,27,789,159,367,69,210,94,114,8,50,71,13,14,51,481
